"Код дилера";"Сервисный код дилера";;;"Код SAP площадки";"Контрагент";;;"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;;;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";4200;5700;4200;7200;4200;5700;6256;13836;6206;16320;6206;13836;7200;4200;5700;10456;19536;10406;23520;10406;19536;14400;8400;11400
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";4200;5700;4200;7200;4200;5700;6286;8810;6236;11294;6236;8810;10364;5710;7880;10486;14510;10436;18494;10436;14510;17564;9910;13580
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";4200;5700;4200;7200;4200;5700;6256;13836;6206;16320;6206;13836;11496;5546;9012;10456;19536;10406;23520;10406;19536;18696;9746;14712
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";4200;5700;4200;7200;4200;5700;6286;8860;6236;11294;6286;8860;10364;5710;7880;10486;14560;10436;18494;10486;14560;17564;9910;13580
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";4200;5700;4200;7200;4200;5700;6494;9068;6494;11012;6444;9018;8780;5518;7688;10694;14768;10694;18212;10644;14718;15980;9718;13388
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";4200;5700;4200;7200;4200;5700;6444;9068;6444;11062;6494;9068;8780;5518;7688;10644;14768;10644;18262;10694;14768;15980;9718;13388
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";4200;5700;4200;6900;4200;6000;7832;11008;7832;12903;7832;11008;10375;6724;9224;12032;16708;12032;19803;12032;17008;17275;10924;15224
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7832;11008;7832;12903;7832;11008;10375;6724;9224;12032;16708;12032;19803;12032;17008;17275;10924;15224
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";4200;5700;4200;6900;4200;6000;7832;11008;7832;12903;7832;11008;10375;6724;9224;12032;16708;12032;19803;12032;17008;17275;10924;15224
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7832;11008;7832;12903;7832;11008;10375;6724;9224;12032;16708;12032;19803;12032;17008;17275;10924;15224
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i30n";"PDeN";"2018-";"2.0";"Бензиновый";4200;5700;4200;6900;4200;6000;9086;10186;9086;12232;9086;20282;11174;8915;20111;13286;15886;13286;19132;13286;26282;18074;13115;26111
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7882;11058;7832;13238;7882;11058;10841;6161;8661;12082;16758;12032;20138;12082;17058;17741;10361;14661
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";4200;5700;4200;6900;4200;6000;7929;9029;7929;12825;7929;9029;12491;7595;8695;12129;14729;12129;19725;12129;15029;19391;11795;14695
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7557;10733;7557;14319;7557;10733;12808;6722;9222;11757;16433;11757;21219;11757;16733;19708;10922;15222
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";4200;5700;4200;6900;4200;6000;7929;9029;7929;12615;7929;9029;11730;7044;8144;12129;14729;12129;19515;12129;15029;18630;11244;14144
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Elantra";"CN7";"2020-";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7823;10449;7823;13045;7823;10449;12995;7773;10399;12023;16149;12023;19945;12023;16449;19895;11973;16399
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Elantra";"CN7";"2020-";"2.0";"Бензиновый";4200;5700;4200;6900;4200;6000;9095;10195;9095;12791;9095;10195;11459;7323;7923;13295;15895;13295;19691;13295;16195;18359;11523;13923
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";4200;5700;4200;6900;4200;6000;8411;8961;8411;12324;8411;8961;10479;6566;7116;12611;14661;12611;19224;12611;14961;17379;10766;13116
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";4200;5700;4200;7200;4200;5700;8876;12938;8876;16301;8876;12938;13953;6956;10590;13076;18638;13076;23501;13076;18638;21153;11156;16290
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Sonata";"DN8";"2020-";"2.0";"Бензиновый";4200;5700;4200;7200;4200;5700;9044;9594;9044;12190;9044;9594;12140;8994;9544;13244;15294;13244;19390;13244;15294;19340;13194;15244
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Sonata";"DN8";"2020-";"2.5";"Бензиновый";4200;5700;4200;7200;4200;5700;11655;12205;11655;14801;11655;20245;14801;11655;20245;15855;17905;15855;22001;15855;25945;22001;15855;25945
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i40";"VF";"2011-2017";"1.6";"Бензиновый";4200;5700;4200;6900;4200;6000;7572;11634;7572;13722;7572;11634;9444;7290;10924;11772;17334;11772;20622;11772;17634;16344;11490;16924
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i40";"VF";"2011-2017";"2.0";"Бензиновый";4200;5700;4200;6900;4200;6000;7944;8494;7944;10582;7944;8494;9019;6865;7415;12144;14194;12144;17482;12144;14494;15919;11065;13415
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"i40";"VF";"2011-2017";"1.7";"Дизельный";4200;5700;4200;6900;4200;6000;9224;10324;9224;14490;9224;10324;13332;8066;9166;13424;16024;13424;21390;13424;16324;20232;12266;15166
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Creta";"GSr";"2016-";"1.6";"Бензиновый";4200;5700;4200;7200;4200;6000;6873;10339;6873;12475;6873;10339;11670;6068;9534;11073;16039;11073;19675;11073;16339;18870;10268;15534
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Creta";"GSr";"2016-";"2.0";"Бензиновый";4200;5700;4200;7200;4200;6000;7338;7888;7338;13536;7338;7888;9219;6533;7083;11538;13588;11538;20736;11538;13888;16419;10733;13083
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"ix35";"Ele";"2010-2015";"2.0";"Бензиновый";5100;6900;5100;8100;5100;6900;10917;12017;10917;14685;10917;12017;13897;10129;11229;16017;18917;16017;22785;16017;18917;21997;15229;18129
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"ix35";"Ele";"2010-2015";"2.0";"Дизельный";5100;6900;5100;7200;5100;7200;12243;18039;12243;18039;12243;18039;15822;10026;15822;17343;24939;17343;25239;17343;25239;23022;15126;23022
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Tucson";"TLe";"2015-";"2.0";"Бензиновый";5100;6900;5100;8100;5100;6900;7828;8928;7828;11596;7828;8928;10825;7057;8157;12928;15828;12928;19696;12928;15828;18925;12157;15057
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Tucson";"TLe";"2015-";"1.6T GDI";"Бензиновый";5100;6900;5100;8100;5100;6900;8605;9705;8605;11751;8605;13629;11002;7856;12092;13705;16605;13705;19851;13705;20529;19102;12956;18992
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Tucson";"TLe";"2015-";"2.0";"Дизельный";5100;6900;5100;8100;5100;6900;12393;18189;12393;18189;12393;13493;17249;11453;12553;17493;25089;17493;26289;17493;20393;25349;16553;19453
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Tucson";"TLe";"2015-";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;9502;10602;9502;12648;9502;10602;11927;8781;9881;14602;17502;14602;20748;14602;17502;20027;13881;16781
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;7304;10676;7304;13757;7304;10676;12193;6982;9826;12404;17576;12404;21857;12404;17576;20293;12082;16726
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";5100;6900;5100;8100;5100;6900;10525;14253;10525;14253;10525;14253;12768;9649;12768;15625;21153;15625;22353;15625;21153;20868;14749;19668
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;8759;12131;8759;14125;8759;12131;11396;7460;10304;13859;19031;13859;22225;13859;19031;19496;12560;17204
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";5100;6900;5100;8100;5100;6900;10687;15953;10687;15953;10687;15953;14831;9565;14831;15787;22853;15787;24053;15787;22853;22931;14665;21731
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";5100;6900;5100;8100;5100;6900;11197;12297;11197;14433;11197;12297;14383;11147;12247;16297;19197;16297;22533;16297;19197;22483;16247;19147
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";5100;7200;5100;7200;5100;7200;12229;17355;12229;17355;12229;17355;17305;12179;17305;17329;24555;17329;24555;17329;24555;24505;17279;24505
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;8623;9723;8623;17228;8623;9723;17178;8573;9673;13723;16623;13723;25328;13723;16623;25278;13673;16573
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";5100;7200;5100;7200;5100;7200;12229;17355;12229;17355;12229;17355;17305;12179;17305;17329;24555;17329;24555;17329;24555;24505;17279;24505
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";5100;6900;5100;8100;5100;6900;10251;11351;10251;13947;10251;11351;13897;10201;11301;15351;18251;15351;22047;15351;18251;21997;15301;18201
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";5100;6900;5100;8100;5100;6900;11197;12297;11197;14433;11197;12297;14383;11147;12247;16297;19197;16297;22533;16297;19197;22483;16247;19147
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";5100;6900;5100;8100;5100;6900;10125;13219;10125;13219;10125;13219;12613;9619;12613;15225;20119;15225;21319;15225;20119;20713;14719;19513
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";5100;6900;5100;8100;5100;6900;10125;13219;10125;13219;10125;13219;13169;10075;13169;15225;20119;15225;21319;15225;20119;21269;15175;20069
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";5100;7200;5100;7200;5100;7200;12229;17355;12229;17355;12229;17355;17305;12179;17305;17329;24555;17329;24555;17329;24555;24505;17279;24505
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";5100;7200;5100;7200;5100;7200;11710;16836;11710;16836;11710;16836;16786;11660;16786;16810;24036;16810;24036;16810;24036;23986;16760;23986
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";5100;6900;5100;8100;5100;6900;11197;12297;11197;14433;11197;12297;14383;11147;12247;16297;19197;16297;22533;16297;19197;22483;16247;19147
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";5100;6900;5100;8100;5100;6900;8816;9916;8816;15551;8816;13656;12518;7377;11317;13916;16816;13916;23651;13916;20556;20618;12477;18217
"RC423";1095;;;"C40AF01095";"Эксперт-Авто Новосибирск";;;"H1";"TQ";"2007-";"2.5";"Дизельный";5100;6900;5100;8100;5100;6900;11826;15647;11826;15647;11826;15647;15647;11776;15597;16926;22547;16926;23747;16926;22547;23747;16876;22497
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";2800;3400;2800;4800;2800;3800;5940,5;6740,5;5940,5;16305,5;5940,5;6740,5;15646,5;5281,5;6081,5;8740,5;10140,5;8740,5;21105,5;8740,5;10540,5;20446,5;8081,5;9881,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";2800;3800;2800;4800;2800;3800;6050;8930;6050;11415;6050;8930;10380;5391;7895;8850;12730;8850;16215;8850;12730;15180;8191;11695
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";2800;3800;2800;4800;2800;3800;5940,5;6740,5;5940,5;16305,5;5940,5;6740,5;15646,5;5281,5;6081,5;8740,5;10540,5;8740,5;21105,5;8740,5;10540,5;20446,5;8081,5;9881,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";2800;3800;2800;4800;2800;3800;6050;8930;6050;11415;6050;8930;10380;5391;7895;8850;12730;8850;16215;8850;12730;15180;8191;11695
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";2800;3800;2800;4800;2800;3800;5567,5;8447,5;5567,5;10442,5;5567,5;8447,5;8831,5;5208,5;6008,5;8367,5;12247,5;8367,5;15242,5;8367,5;12247,5;13631,5;8008,5;9808,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";2800;3800;2800;4800;2800;3800;5836;8716;5836;10711;5836;8716;9946;5447;7951;8636;12516;8636;15511;8636;12516;14746;8247;11751
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";2800;3800;2800;4600;2800;4000;7060,5;9888,5;7060,5;10846,5;7060,5;9888,5;8273,5;6318,5;7118,5;9860,5;13688,5;9860,5;15446,5;9860,5;13888,5;12873,5;9118,5;11118,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";2800;3800;2800;4600;2800;4000;7299;10127;7299;11085;7299;10127;8512;6557;7357;10099;13927;10099;15685;10099;14127;13112;9357;11357
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";2800;3800;2800;4600;2800;4000;7241,5;18141,5;7241,5;20188,5;7241,5;18141,5;15580,5;6129,5;13585,5;10041,5;21941,5;10041,5;24788,5;10041,5;22141,5;20180,5;8929,5;17585,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";2800;3800;2800;4600;2800;4000;7480;18380;7480;20427;7480;18380;15871;6368;13824;10280;22180;10280;25027;10280;22380;20471;9168;17824
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i30n";"PDeN";"2018-";"2.0";"Бензиновый";2800;3800;2800;4600;2800;4000;7798;18698;7798;20745;7798;18698;16189;6686;14142;10598;22498;10598;25345;10598;22698;20789;9486;18142
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";2800;3800;2800;4600;2800;4000;7053,5;9933,5;7053,5;13352,5;7053,5;9933,5;8818,5;6318,5;7118,5;9853,5;13733,5;9853,5;17952,5;9853,5;13933,5;13418,5;9118,5;11118,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";2800;3800;2800;4600;2800;4000;7610;10490;7610;13909;7610;10490;9375;6875;7675;10410;14290;10410;18509;10410;14490;13975;9675;11675
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";2800;3800;2800;4600;2800;4000;6902;9782;6902;13146;6902;9782;12221;6353;8857;9702;13582;9702;17746;9702;13782;16821;9153;12857
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";2800;3800;2800;4600;2800;4000;7220;8020;7220;11384;7220;8020;10835;6671;7471;10020;11820;10020;15984;10020;12020;15435;9471;11471
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Elantra";"CN7";"2020-";"1.6";"Бензиновый";2800;3800;2800;4600;2800;4000;7317;10197;7317;12277;7317;10433;10357;7036;10433;10117;13997;10117;16877;10117;14433;14957;9836;14433
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Elantra";"CN7";"2020-";"2.0";"Бензиновый";2800;3800;2800;4600;2800;4000;9476;10276;9476;12873;9476;10276;12873;9476;10276;12276;14076;12276;17473;12276;14276;17473;12276;14276
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";2800;3800;2800;5400;2800;4000;7567;8367;7567;11563;7567;8367;10824;6828;7628;10367;12167;10367;16963;10367;12367;16224;9628;11628
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";2800;3800;2800;4600;2800;4000;8362;9162;8362;12526;8362;9162;11787;7623;8423;11162;12962;11162;17126;11162;13162;16387;10423;12423
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Sonata";"DN8";"2020-";"2.0";"Бензиновый";2800;3800;2800;4600;2800;4000;8302;9102;8302;11699;8302;9102;11699;8302;9102;11102;12902;11102;16299;11102;13102;16299;11102;13102
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Sonata";"DN8";"2020-";"2.5";"Бензиновый";2800;3800;2800;4600;2800;4000;10424;11224;10424;13821;10424;11224;13821;10424;11224;13224;15024;13224;18421;13224;15224;18421;13224;15224
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i40";"VF";"2011-2017";"1.6";"Бензиновый";2800;3800;2800;4600;2800;4000;7712;8512;7712;12082;7712;8512;12010;6877;7677;10512;12312;10512;16682;10512;12512;16610;9677;11677
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i40";"VF";"2011-2017";"2.0";"Бензиновый";2800;3800;2800;4600;2800;4000;7400;8200;7400;10289;7400;8200;9308;6903;7703;10200;12000;10200;14889;10200;12200;13908;9703;11703
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"i40";"VF";"2011-2017";"1.7";"Дизельный";2800;3800;2800;4600;2800;4000;8354;13851;8354;13851;8354;13851;12151,5;7807,5;8607,5;11154;17651;11154;18451;11154;17851;16751,5;10607,5;12607,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";3400;4600;3400;5400;3400;4600;6051;9291;6051;11428;6051;9291;10390;5749;8253;9451;13891;9451;16828;9451;13891;15790;9149;12853
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";3400;4600;3400;5400;3400;4600;6369;7169;6369;9306;6369;7169;9004;6067;6867;9769;11769;9769;14706;9769;11769;14404;9467;11467
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Creta";"SU2r";"2021-";"1.6";"Бензиновый";3400;4600;3400;5400;3400;4600;6051;9291;6051;11428;6051;9291;10390;5749;8253;9451;13891;9451;16828;9451;13891;15790;9149;12853
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Creta";"SU2r";"2021-";"2.0";"Бензиновый";3400;4600;3400;5400;3400;4600;6369;7169;6369;9306;6369;7169;9004;6067;6867;9769;11769;9769;14706;9769;11769;14404;9467;11467
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"ix35";"Ele";"2010-2015";"2.0";"Бензиновый";3400;4600;3400;5400;3400;4600;6744,5;9820,5;6744,5;13217,5;6744,5;9820,5;11147,5;6248,5;7048,5;10144,5;14420,5;10144,5;18617,5;10144,5;14420,5;16547,5;9648,5;11648,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"ix35";"Ele";"2010-2015";"2.0";"Дизельный";3400;4600;3400;4800;3400;4800;11370;14648;11370;14648;11370;14648;11478;9246;10046;14770;19248;14770;19448;14770;19448;16278;12646;14846
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";3400;4600;3400;5400;3400;4600;7283;8083;7283;14268;7283;8083;10356;6632;7687;10683;12683;10683;19668;10683;12683;15756;10032;12287
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";3400;4600;3400;5400;3400;4600;7283;8083;7283;10752;7283;8083;9410;6563;7687;10683;12683;10683;16152;10683;12683;14810;9963;12287
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";3400;4600;3400;4800;3400;4800;11636;17133;11636;17133;11636;17133;14300;10391;11191;15036;21733;15036;21933;15036;21933;19100;13791;15991
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";3400;4600;3400;5400;3400;4600;8079;8879;8079;10926;8079;8879;10926;8079;8879;11479;13479;11479;16326;11479;13479;16326;11479;13479
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"NX4";"2021-";"2.0";"Бензиновый";3400;4600;3400;5400;3400;4600;10766;11566;10766;14163;10766;11566;14163;10766;11566;14166;16166;14166;19563;14166;16166;19563;14166;16166
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"NX4";"2021-";"2.0";"Дизельный";3400;4600;3400;4800;3400;4800;11551;20278;11551;20278;11551;20278;20278;11551;20278;14951;24878;14951;25078;14951;25078;25078;14951;25078
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";3400;4600;3400;5400;3400;4600;11673;12473;11673;15070;11673;12473;15070;11673;12473;15073;17073;15073;20470;15073;17073;20470;15073;17073
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";3400;4600;3400;5400;3400;4600;7606;10682;7606;13764;7606;10682;11093;7031;9579;11006;15282;11006;19164;11006;15282;16493;10431;14179
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";3400;4600;3400;4800;3400;4800;10313;13742;10313;13742;10313;13742;13167;9738;13167;13713;18342;13713;18542;13713;18542;17967;13138;17967
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";3400;4600;3400;5400;3400;4600;8077;11153;8077;14235;8077;11153;13173;7468;9744;11477;15753;11477;19635;11477;15753;18573;10868;14344
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";3400;4600;3400;4800;3400;4800;10720;15687;10720;15687;10720;15687;13689;10260;13689;14120;20287;14120;20487;14120;20487;18489;13660;18489
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";3400;4600;3400;5400;3400;4600;10166;10966;10166;13103;10166;17735;12537;9600;17169;13566;15566;13566;18503;13566;22335;17937;13000;21769
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";3400;4600;3400;4800;3400;4800;11893;16720;11893;16720;11893;16720;16720;11893;16720;15293;21320;15293;21520;15293;21520;21520;15293;21520
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";3400;4600;3400;5400;3400;4600;8763;9563;8763;11345;8763;8763;9956;7534;8334;12163;14163;12163;16745;12163;13363;15356;10934;12934
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";3400;4600;3400;4800;3400;4800;11435;16626;11435;16626;11435;16626;16626;11435;16626;14835;21226;14835;21426;14835;21426;21426;14835;21426
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";3400;4600;3400;5400;3400;4600;10691;11491;10691;14088;10691;11491;14088;10691;11491;14091;16091;14091;19488;14091;16091;19488;14091;16091
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";3400;4600;3400;5400;3400;4600;10555;11355;10555;13952;10555;11355;13952;10555;11355;13955;15955;13955;19352;13955;15955;19352;13955;15955
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";3400;4600;3400;5400;3400;4600;9018,5;12938,5;9018,5;14933,5;9018,5;12938,5;11009,5;8174;10572,5;12418,5;17538,5;12418,5;20333,5;12418,5;17538,5;16409,5;11574;15172,5
